command	kind	mode	codepoint	name	meaning	role	font	katex	source	note
\Pisymbol{pzd}{86}	text	text	U+2736	Pisymbol-pzd-86					lib/LaTeXML/Package/pzd.fontmap.ltxml:18	fontmap pzd slot 86
\Pisymbol{pzd}{87}	text	text	U+2737	Pisymbol-pzd-87					lib/LaTeXML/Package/pzd.fontmap.ltxml:18	fontmap pzd slot 87
\Pisymbol{pzd}{88}	text	text	U+2738	Pisymbol-pzd-88					lib/LaTeXML/Package/pzd.fontmap.ltxml:18	fontmap pzd slot 88
\Pisymbol{pzd}{89}	text	text	U+2739	Pisymbol-pzd-89					lib/LaTeXML/Package/pzd.fontmap.ltxml:18	fontmap pzd slot 89
\Pisymbol{pzd}{90}	text	text	U+273A	Pisymbol-pzd-90					lib/LaTeXML/Package/pzd.fontmap.ltxml:18	fontmap pzd slot 90
\Pisymbol{pzd}{91}	text	text	U+273B	Pisymbol-pzd-91					lib/LaTeXML/Package/pzd.fontmap.ltxml:18	fontmap pzd slot 91
\Pisymbol{pzd}{92}	text	text	U+273C	Pisymbol-pzd-92					lib/LaTeXML/Package/pzd.fontmap.ltxml:18	fontmap pzd slot 92
\Pisymbol{pzd}{93}	text	text	U+273D	Pisymbol-pzd-93					lib/LaTeXML/Package/pzd.fontmap.ltxml:18	fontmap pzd slot 93
\Pisymbol{pzd}{94}	text	text	U+273E	Pisymbol-pzd-94					lib/LaTeXML/Package/pzd.fontmap.ltxml:18	fontmap pzd slot 94
\Pisymbol{pzd}{95}	text	text	U+273F	Pisymbol-pzd-95					lib/LaTeXML/Package/pzd.fontmap.ltxml:18	fontmap pzd slot 95
\Pisymbol{pzd}{96}	text	text	U+2740	Pisymbol-pzd-96					lib/LaTeXML/Package/pzd.fontmap.ltxml:18	fontmap pzd slot 96
\Pisymbol{pzd}{97}	text	text	U+2741	Pisymbol-pzd-97					lib/LaTeXML/Package/pzd.fontmap.ltxml:18	fontmap pzd slot 97
\Pisymbol{pzd}{98}	text	text	U+2742	Pisymbol-pzd-98					lib/LaTeXML/Package/pzd.fontmap.ltxml:18	fontmap pzd slot 98
\Pisymbol{pzd}{99}	text	text	U+2743	Pisymbol-pzd-99					lib/LaTeXML/Package/pzd.fontmap.ltxml:18	fontmap pzd slot 99
